m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
rzeszow;blockOfFlats;54.0;3.0;4.0;12.0;2022.0;50.0465885;22.04915953;mar.28;1.0;0.207;1.146;2.162;0.75;1.832;2.126;1.149;condominium;;;no;yes;yes;no;yes;592000
rzeszow;;67.0;3.0;1.0;2.0;;50.0359376;22.00102;0.36;88.0;0.02;0.276;0.23;0.174;0.059;0.054;0.015;condominium;;;no;no;no;no;yes;790000
rzeszow;;70.86;3.0;1.0;1.0;2016.0;49.99996;22.02504;04.kwi;6.0;0.227;3.695;2.584;0.236;0.479;lut.87;0.509;condominium;brick;;no;yes;no;no;no;649000
rzeszow;blockOfFlats;61.44;3.0;2.0;2.0;2010.0;50.014;21.996;02.lip;8.0;0.389;1.188;1.055;0.162;0.495;0.398;0.466;condominium;brick;;no;yes;no;no;no;439000
rzeszow;apartmentBuilding;80.78;4.0;5.0;8.0;2014.0;50.02953686;22.00982952;0.94;10.0;0.434;0.724;0.624;0.498;0.021;0.472;0.423;condominium;brick;premium;yes;yes;yes;no;no;998000
rzeszow;blockOfFlats;53.0;3.0;;3.0;2018.0;50.01545;22.01182319;lut.49;7.0;0.591;sty.73;0.673;0.051;0.333;1.177;0.291;condominium;;;yes;yes;no;no;no;599000
rzeszow;blockOfFlats;53.63;3.0;5.0;5.0;1958.0;50.02680474;21.9937706;sty.45;31.0;0.131;0.487;0.353;0.206;0.152;0.111;0.149;condominium;;;no;no;yes;no;no;425000
rzeszow;;58.9;3.0;1.0;2.0;2015.0;50.06143;22.03748;mar.51;0.0;0.668;2.636;1.884;0.644;2.678;2.842;1.848;condominium;;;yes;yes;no;no;no;577000
rzeszow;apartmentBuilding;89.69;5.0;3.0;10.0;1972.0;50.02736;21.99467;sty.37;30.0;0.146;0.402;0.265;0.288;0.218;0.122;0.169;cooperative;concreteSlab;;no;no;yes;no;yes;585000
rzeszow;;32.0;2.0;1.0;5.0;2014.0;50.0197;21.99285;lut.17;15.0;0.05;0.583;0.613;0.318;0.165;0.311;0.21;condominium;;;yes;no;yes;no;no;399000
rzeszow;apartmentBuilding;53.5;3.0;8.0;10.0;1970.0;50.02084;22.00783;sty.86;16.0;0.043;01.lip;0.239;0.093;0.339;0.94;0.201;cooperative;brick;;no;yes;yes;no;yes;399000
rzeszow;apartmentBuilding;62.1;3.0;3.0;4.0;1970.0;50.04642;21.99921;01.wrz;14.0;0.331;0.505;0.37;0.389;0.35;0.514;0.138;cooperative;brick;;no;no;no;no;yes;398000
rzeszow;apartmentBuilding;43.4;2.0;4.0;4.0;1980.0;50.04509;21.99902;0.96;21.0;0.426;0.381;0.322;0.384;0.334;0.439;0.156;condominium;brick;;no;no;no;no;yes;349000
rzeszow;apartmentBuilding;68.8;3.0;3.0;4.0;2006.0;50.04688;21.95667;mar.64;8.0;0.391;2.996;0.296;0.328;0.173;1.659;0.284;cooperative;brick;;no;yes;no;no;yes;582000
rzeszow;blockOfFlats;78.9;3.0;3.0;3.0;2012.0;50.06467359;22.00746037;03.mar;2.0;0.742;2.277;2.105;0.061;1.414;1.649;1.473;condominium;brick;premium;yes;yes;no;no;yes;645000
rzeszow;;57.78;3.0;10.0;10.0;;50.04066;22.00948;0.45;56.0;0.152;0.447;0.371;0.405;0.078;0.111;0.073;condominium;;;no;yes;no;no;no;409999
rzeszow;;51.0;3.0;;;;50.0411867;21.9991196;0.61;53.0;0.091;0.236;0.141;0.303;0.101;0.091;0.239;condominium;;;no;yes;no;no;no;374999
rzeszow;blockOfFlats;45.0;2.0;1.0;4.0;;50.051;21.9832;lut.19;36.0;0.144;1.658;0.398;0.107;0.339;0.462;0.37;condominium;;;yes;no;no;no;yes;469000
rzeszow;;75.0;3.0;;;;50.0360083;21.9377117;kwi.84;0.0;1.146;3.759;1.553;0.909;0.737;2.914;1.226;condominium;;;no;no;;no;no;505000
rzeszow;;84.48;3.0;1.0;3.0;2010.0;50.0030914;22.01102044;mar.85;4.0;0.954;2.806;2.047;0.197;0.672;1.948;0.278;condominium;;;no;yes;no;no;no;669000
rzeszow;blockOfFlats;62.4;3.0;;12.0;2018.0;50.0199472;22.0010462;sty.98;10.0;0.406;1.004;0.324;0.466;0.413;0.464;0.267;cooperative;brick;premium;no;no;yes;no;yes;779000
rzeszow;apartmentBuilding;49.05;2.0;1.0;17.0;;50.0395408;22.0036546;0.26;97.0;0.128;0.323;0.261;0.146;0.012;0.294;0.073;condominium;brick;;no;yes;yes;no;no;565000
rzeszow;blockOfFlats;67.0;3.0;5.0;6.0;;50.0420748;21.9540564;mar.71;13.0;0.222;2.929;0.271;0.065;0.109;1.939;0.282;condominium;brick;;no;yes;yes;no;yes;489000
rzeszow;blockOfFlats;37.07;2.0;;8.0;2023.0;50.046979;22.052761;mar.54;1.0;0.178;1.312;2.359;0.824;2.074;2.372;1.346;condominium;;;no;yes;yes;no;yes;370700
rzeszow;apartmentBuilding;75.0;3.0;;3.0;2016.0;50.0249783;22.0060309;sty.39;11.0;0.258;0.629;0.381;0.262;0.555;0.975;0.153;condominium;brick;;no;yes;yes;no;no;949000
rzeszow;apartmentBuilding;130.0;4.0;14.0;14.0;2015.0;50.0196232;21.9718918;03.lis;9.0;0.631;1.057;0.454;0.076;0.253;0.164;0.113;condominium;brick;;no;yes;yes;no;yes;1150000
rzeszow;;59.44;3.0;6.0;13.0;2022.0;50.0167103;22.0025606;lut.32;9.0;0.487;sty.35;0.571;0.296;0.361;0.5;0.18;condominium;;;yes;yes;yes;no;no;849992
rzeszow;;37.0;2.0;2.0;2.0;;50.01864;22.0037;02.sty;13.0;0.375;1.179;0.343;0.228;0.276;0.584;0.051;condominium;concreteSlab;;no;yes;yes;no;no;399000
rzeszow;blockOfFlats;25.0;1.0;3.0;4.0;2009.0;50.05741;22.01137;lut.25;0.0;0.962;1.448;1.546;0.55;1.381;1.163;0.865;condominium;;;no;yes;yes;no;no;305000
rzeszow;;32.5;2.0;;2.0;2017.0;50.0286129;21.9597765;mar.41;1.0;0.488;sty.99;1.388;0.636;1.056;sty.43;1.394;condominium;;;no;no;no;no;yes;385000
rzeszow;apartmentBuilding;51.0;2.0;6.0;7.0;2021.0;50.0249783;22.0060309;sty.39;11.0;0.258;0.629;0.381;0.262;0.555;0.975;0.153;condominium;brick;;no;yes;yes;no;no;715000
rzeszow;blockOfFlats;67.32;3.0;2.0;18.0;;50.0395408;22.0036546;0.26;97.0;0.128;0.323;0.261;0.146;0.012;0.294;0.073;condominium;;;no;yes;yes;no;yes;807840
rzeszow;apartmentBuilding;67.0;3.0;2.0;19.0;2017.0;50.04938;21.99951;sty.39;11.0;0.157;0.813;0.612;0.529;0.259;0.197;0.193;condominium;brick;premium;no;yes;yes;no;no;770500
rzeszow;;102.0;4.0;1.0;2.0;2021.0;50.0772425;21.982545;kwi.71;0.0;1.348;4.132;2.057;1.363;0.743;1.369;1.953;condominium;brick;;yes;yes;no;no;no;591600
rzeszow;;75.02;4.0;1.0;3.0;2017.0;50.0048523;21.9974482;mar.67;1.0;1.101;2.129;1.939;0.336;0.774;1.421;1.266;condominium;;;no;yes;yes;no;no;787500
rzeszow;;50.0;2.0;2.0;7.0;;50.0420748;21.9540564;mar.71;13.0;0.222;2.929;0.271;0.065;0.109;1.939;0.282;condominium;brick;;no;yes;no;no;no;370000
rzeszow;apartmentBuilding;65.0;3.0;7.0;11.0;2010.0;50.023866;21.9949826;sty.69;21.0;0.077;0.658;0.571;0.272;0.334;0.447;0.384;condominium;brick;;no;yes;yes;no;yes;685000
lodz;apartmentBuilding;134.2;6.0;2.0;3.0;1994.0;51.776;19.5343;maj.51;5.0;0.549;2.108;0.398;0.159;1.822;1.167;0.281;condominium;brick;;yes;yes;no;no;yes;750000
lodz;blockOfFlats;36.24;2.0;3.0;4.0;1971.0;51.74275;19.48993;kwi.94;11.0;0.126;1.106;0.611;0.232;0.488;2.065;0.157;condominium;concreteSlab;;no;no;no;no;no;287000
lodz;tenement;94.17;3.0;3.0;3.0;;51.7776;19.4623;0.68;18.0;0.119;0.717;0.48;0.241;0.184;0.593;0.101;condominium;brick;;no;no;no;yes;yes;560000
lodz;blockOfFlats;46.7;2.0;4.0;4.0;1961.0;51.789834;19.454749;0.93;22.0;0.223;0.048;0.02;0.227;0.353;0.862;0.091;condominium;brick;;no;yes;no;no;yes;299000
lodz;tenement;73.0;4.0;;4.0;1896.0;51.7649301490626;19.4483427544607;01.wrz;23.0;0.231;0.297;0.017;0.154;0.313;1.304;0.323;condominium;brick;premium;no;no;no;yes;no;690000
lodz;blockOfFlats;62.0;3.0;2.0;10.0;1983.0;51.775375;19.456386;0.69;39.0;0.121;0.247;0.157;0.191;0.058;0.747;0.106;cooperative;concreteSlab;;no;yes;yes;no;yes;460000
lodz;blockOfFlats;62.0;3.0;2.0;4.0;1984.0;51.7167642706226;19.4809888459146;lip.42;21.0;0.192;0.261;0.222;0.017;0.185;1.705;0.128;cooperative;;;yes;yes;no;no;yes;470000
lodz;blockOfFlats;31.0;1.0;11.0;11.0;1975.0;51.74583333;19.40416667;maj.28;28.0;0.435;0.505;0.435;0.133;0.075;3.379;0.301;cooperative;concreteSlab;low;yes;no;yes;no;yes;255000
lodz;apartmentBuilding;38.49;2.0;1.0;4.0;2023.0;51.7359410106549;19.4079418629489;06.sty;0.0;0.938;1.147;0.57;0.684;0.684;3.011;0.567;condominium;brick;low;yes;yes;yes;no;yes;378000
lodz;apartmentBuilding;38.74;2.0;3.0;4.0;2023.0;51.7359410106549;19.4079418629489;06.sty;0.0;0.938;1.147;0.57;0.684;0.684;3.011;0.567;condominium;brick;low;yes;yes;yes;no;yes;378000
lodz;blockOfFlats;28.mar;1.0;3.0;10.0;;51.7933664648297;19.4023267823787;mar.84;12.0;0.126;2.311;0.112;0.293;0.644;0.633;0.09;cooperative;concreteSlab;low;yes;yes;yes;no;yes;230000
lodz;blockOfFlats;58.0;4.0;8.0;10.0;1980.0;51.7993157078911;19.376985754264;05.lip;16.0;0.248;3.981;0.253;0.123;0.175;1.691;0.24;cooperative;concreteSlab;premium;no;yes;yes;no;yes;578000
lodz;apartmentBuilding;44.81;2.0;;3.0;2023.0;51.775375;19.456386;0.69;39.0;0.121;0.247;0.157;0.191;0.058;0.747;0.106;condominium;brick;low;yes;yes;yes;yes;no;417000
lodz;;29.0;1.0;4.0;4.0;;51.7462876142524;19.5016714663325;05.sie;10.0;0.217;1.148;0.531;0.127;0.5;2.934;0.113;condominium;;;no;no;no;no;yes;239000
lodz;;41.5;2.0;5.0;10.0;2023.0;51.775375;19.456386;0.69;39.0;0.121;0.247;0.157;0.191;0.058;0.747;0.106;condominium;;premium;yes;no;yes;yes;no;506000
lodz;apartmentBuilding;89.05;4.0;1.0;2.0;2020.0;51.7865931256145;19.3748475102498;maj.53;1.0;0.652;3.235;1.172;0.821;0.372;1.467;0.924;condominium;brick;low;yes;yes;yes;yes;no;756925
lodz;blockOfFlats;42.42;2.0;2.0;4.0;;51.8260626531622;19.4343345890053;maj.15;8.0;0.236;0.387;0.428;0.226;0.453;lut.65;0.247;condominium;concreteSlab;premium;no;yes;no;no;yes;465000
lodz;apartmentBuilding;63.96;3.0;1.0;7.0;2018.0;51.7621289777588;19.4408420350558;lut.36;17.0;0.167;0.322;0.613;0.111;0.036;1.725;0.196;condominium;brick;;yes;yes;yes;yes;no;639536
lodz;blockOfFlats;38.0;2.0;;10.0;;51.797108157128;19.4593739900008;sty.76;16.0;0.085;0.916;0.299;0.23;0.282;1.669;0.346;condominium;;;no;yes;no;no;yes;310000
lodz;apartmentBuilding;78.0;3.0;3.0;8.0;2022.0;51.82166667;19.42694444;kwi.86;13.0;0.299;0.49;0.326;0.254;0.375;2.921;0.288;cooperative;brick;low;yes;yes;yes;yes;yes;663000
lodz;tenement;42.3;2.0;2.0;3.0;1935.0;51.79979;19.45639;02.kwi;16.0;0.339;sty.16;0.063;0.306;0.129;1.817;0.135;condominium;brick;;no;no;no;no;no;340000
lodz;blockOfFlats;30.94;1.0;9.0;11.0;1980.0;51.75137;19.40355;kwi.86;14.0;0.156;0.722;0.904;0.103;0.353;3.421;0.299;condominium;concreteSlab;;no;no;yes;no;yes;269000
lodz;blockOfFlats;55.5;3.0;1.0;2.0;2015.0;51.7399;19.45098;kwi.63;9.0;0.19;1.603;0.625;0.257;0.548;0.663;0.49;condominium;;;no;yes;no;yes;no;599000
lodz;tenement;34.0;1.0;3.0;4.0;;51.77925;19.45813;0.34;25.0;0.184;0.614;0.598;0.201;0.178;0.314;0.263;condominium;brick;;no;no;no;no;no;270360
lodz;apartmentBuilding;60.0;3.0;1.0;7.0;2021.0;51.763345;19.4990312;mar.65;7.0;0.377;0.909;0.711;0.357;0.323;1.093;0.368;condominium;brick;premium;yes;no;yes;no;no;720000
lodz;blockOfFlats;63.0;3.0;4.0;4.0;1985.0;51.7171;19.4802;lip.37;20.0;0.249;0.31;0.159;0.046;0.207;1.645;0.137;cooperative;concreteSlab;;yes;yes;no;no;yes;427000
lodz;blockOfFlats;57.0;3.0;;10.0;1974.0;51.7994143427604;19.4363427748376;lut.36;15.0;0.347;1.211;0.222;0.13;0.257;1.697;0.174;cooperative;concreteSlab;;yes;yes;yes;yes;yes;480000
lodz;blockOfFlats;37.28;2.0;4.0;4.0;;51.79057;19.46735;sty.33;20.0;0.101;0.886;0.268;0.105;0.344;1.162;0.266;condominium;brick;;no;no;no;no;no;225000
lodz;tenement;88.46;4.0;3.0;3.0;;51.7648;19.4463;sty.95;16.0;0.319;0.213;0.156;0.232;0.302;1.444;0.328;condominium;brick;;no;yes;no;no;no;485000
lodz;blockOfFlats;50.9;2.0;;4.0;2011.0;51.8232964527165;19.4328245189698;kwi.89;8.0;0.361;0.408;0.121;0.156;0.386;2.882;0.172;condominium;;premium;yes;yes;yes;yes;yes;540000
lodz;apartmentBuilding;62.0;3.0;;2.0;;51.775006716112;19.5360068768995;maj.64;3.0;0.675;2.006;0.559;0.318;1.711;1.241;0.427;condominium;brick;;no;yes;no;no;yes;750000
lodz;tenement;72.5;3.0;3.0;4.0;;51.7752140493219;19.4407111594868;sty.19;8.0;0.495;0.843;0.494;0.413;0.239;1.134;0.39;condominium;brick;low;no;yes;no;no;yes;471250
lodz;blockOfFlats;37.0;2.0;3.0;4.0;1960.0;51.7864925427456;19.4453323756132;0.85;20.0;0.287;0.716;0.253;0.076;0.122;0.16;0.099;condominium;brick;;no;no;no;no;yes;320000
lodz;blockOfFlats;56.16;2.0;1.0;3.0;1960.0;51.79662305;19.43626318;02.lis;16.0;0.124;0.901;0.21;0.202;0.18;1.412;0.229;condominium;brick;low;no;no;no;no;yes;450000
lodz;blockOfFlats;57.0;3.0;5.0;10.0;1974.0;51.7977847370763;19.44146932695;02.mar;17.0;0.115;1.118;0.506;0.124;0.078;sty.43;0.098;cooperative;concreteSlab;low;yes;yes;yes;no;yes;395000
lodz;blockOfFlats;45.09;2.0;1.0;4.0;1960.0;51.78634694;19.42552328;02.sie;13.0;0.199;0.697;0.239;0.137;0.322;0.459;0.255;condominium;brick;low;no;yes;no;no;yes;290000
lodz;tenement;100.0;5.0;2.0;3.0;1939.0;51.7711;19.4453;sty.33;20.0;0.051;0.665;0.424;0.335;0.19;1.482;0.174;condominium;brick;;yes;no;yes;yes;yes;669000
lodz;blockOfFlats;54.71;2.0;3.0;4.0;1960.0;51.74773099;19.48463917;kwi.28;8.0;0.176;0.457;0.661;0.215;0.3;1.868;0.078;condominium;brick;;yes;no;no;no;yes;459000
lodz;blockOfFlats;55.0;3.0;1.0;5.0;1964.0;51.76065;19.44937;lut.35;15.0;0.069;0.34;0.473;0.18;0.202;1.295;0.144;condominium;brick;;no;yes;no;no;yes;425000
lodz;blockOfFlats;57.0;3.0;4.0;4.0;;51.7275;19.4627999;06.mar;15.0;0.059;1.101;0.548;0.132;0.273;0.462;0.37;condominium;;low;yes;yes;no;no;yes;348000
lodz;;61.23;3.0;3.0;3.0;2022.0;51.78856;19.45836;0.82;19.0;0.196;0.275;0.282;0.063;0.532;0.725;0.228;condominium;;;no;no;no;no;no;410200
lodz;blockOfFlats;27.16;1.0;;10.0;1970.0;51.7367196;19.48979766;maj.53;22.0;0.109;1.172;0.101;0.29;0.157;1.665;0.124;condominium;concreteSlab;;no;no;yes;no;no;240000
lodz;;45.13;2.0;3.0;4.0;1970.0;51.7887639;19.43270413;sty.72;19.0;0.07;0.16;0.223;0.089;0.117;0.929;0.167;cooperative;concreteSlab;;no;yes;no;no;no;340000
lodz;tenement;106.8;4.0;1.0;3.0;1912.0;51.7834613;19.45211549;0.28;36.0;0.36;0.684;0.515;0.06;0.078;0.406;0.065;condominium;brick;low;no;no;no;no;no;599000
lodz;blockOfFlats;30.0;1.0;1.0;6.0;2016.0;51.7508415;19.46741537;mar.52;7.0;0.525;0.52;0.867;0.23;0.361;0.732;0.256;condominium;brick;;yes;yes;yes;no;no;370000
lodz;apartmentBuilding;62.37;3.0;1.0;4.0;2023.0;51.74929875;19.4689397;mar.71;7.0;0.336;0.359;0.962;0.263;0.352;0.792;0.382;condominium;brick;premium;yes;yes;yes;no;no;759000
lodz;blockOfFlats;62.0;3.0;4.0;4.0;1982.0;51.7279;19.4796;06.lut;4.0;0.365;0.926;0.478;0.509;0.405;0.813;0.528;cooperative;concreteSlab;;yes;yes;no;no;yes;407000
lodz;tenement;35.28;2.0;;3.0;;51.8054;19.3594;07.sie;1.0;1.076;4.252;0.088;1.261;sty.22;3.061;1.164;condominium;brick;;no;no;no;no;no;265000
lodz;blockOfFlats;37.0;2.0;2.0;4.0;1980.0;51.7463;19.5017;05.sie;9.0;0.219;1.146;0.532;0.128;0.501;2.937;0.115;condominium;;;yes;no;no;no;yes;299000
lodz;blockOfFlats;36.0;2.0;;4.0;;51.7332;19.4846;maj.75;21.0;0.13;0.83;0.237;0.149;0.217;1.183;0.174;condominium;concreteSlab;;no;yes;no;no;yes;269000
lodz;blockOfFlats;72.08;3.0;;4.0;1995.0;51.8176;19.4051;maj.27;0.0;1.273;1.869;0.952;1.314;0.973;2.937;0.949;cooperative;brick;low;no;yes;no;no;yes;495000
lodz;apartmentBuilding;85.6;3.0;;4.0;2010.0;51.7525;19.4767;mar.56;12.0;0.119;0.438;0.443;0.557;0.032;1.396;0.439;condominium;brick;;yes;no;yes;yes;no;729000
lodz;;56.0;3.0;2.0;4.0;;51.7366;19.4866;maj.45;16.0;0.156;0.953;0.133;0.236;0.115;1.466;0.146;condominium;;;no;no;;no;no;600000
lodz;;54.71;2.0;3.0;4.0;;51.747;19.4858;kwi.39;12.0;0.148;0.559;0.584;0.166;0.236;1.953;0.04;condominium;;;no;no;;no;no;459000
lodz;tenement;64.46;4.0;1.0;4.0;1910.0;51.7652;19.45;sty.84;37.0;0.147;0.402;0.105;0.064;0.224;1.193;0.211;condominium;brick;;yes;no;no;yes;no;700000
lodz;;47.0;2.0;7.0;10.0;;51.8148;19.4557;03.lip;1.0;0.459;1.226;1.031;1.041;1.215;3.387;0.785;condominium;;;no;yes;yes;no;yes;370000
lodz;blockOfFlats;46.29;2.0;2.0;4.0;1958.0;51.781;19.4505;0.3;45.0;0.508;0.714;0.371;0.316;0.112;0.5;0.238;condominium;brick;;no;no;no;no;yes;319000
lodz;blockOfFlats;48.85;2.0;5.0;10.0;;51.7558447;19.5312669;maj.99;27.0;0.09;0.188;0.214;0.073;0.184;1.985;0.063;condominium;;;no;yes;yes;no;yes;416000
lodz;blockOfFlats;37.0;2.0;3.0;4.0;;51.7426;19.maj;maj.33;14.0;0.188;1.551;0.679;0.308;0.23;2.602;0.278;condominium;;;yes;no;no;no;yes;340000
lodz;blockOfFlats;37.0;2.0;3.0;4.0;;51.7433;19.5003;maj.28;13.0;0.129;1.489;0.631;0.288;0.311;2.662;0.235;condominium;;;yes;no;no;no;yes;340000
lodz;apartmentBuilding;45.5;3.0;4.0;6.0;2023.0;51.747755;19.496731;kwi.74;15.0;0.248;1.046;0.173;0.203;0.134;02.lip;0.086;condominium;brick;;no;yes;yes;no;no;575000
lodz;blockOfFlats;63.56;4.0;4.0;4.0;1976.0;51.73985;19.39739;06.wrz;16.0;0.302;0.725;0.479;0.24;0.293;3.787;0.277;condominium;concreteSlab;;no;yes;no;no;no;440000
lodz;apartmentBuilding;84.5;3.0;1.0;3.0;2007.0;51.7751;19.48;sty.88;14.0;0.204;0.581;0.41;0.326;0.474;0.438;0.258;condominium;brick;;yes;yes;yes;yes;yes;717000
lodz;blockOfFlats;49.59;2.0;3.0;3.0;1957.0;51.772;19.4834;lut.24;3.0;0.573;0.844;0.802;0.286;0.677;0.566;0.137;condominium;brick;;yes;yes;no;yes;yes;329970
lodz;blockOfFlats;38.0;2.0;;4.0;;51.7344;19.4892;maj.75;21.0;0.141;1.121;0.219;0.196;0.343;1.526;0.228;condominium;;;yes;yes;no;no;yes;255000
lodz;apartmentBuilding;127.77;6.0;4.0;4.0;2009.0;51.7670503;19.5571715;lip.23;0.0;0.837;1.973;1.164;1.087;1.443;2.703;0.928;condominium;brick;;no;yes;yes;no;no;890000
lodz;blockOfFlats;54.0;2.0;4.0;4.0;1955.0;51.78902968;19.46455479;01.lip;19.0;0.16;0.685;0.038;0.074;0.46;0.913;0.044;condominium;brick;premium;yes;no;no;no;yes;380000
lodz;;98.9;4.0;1.0;2.0;2013.0;51.73152;19.42703;maj.88;1.0;0.439;1.912;0.556;1.257;sty.36;sty.71;0.682;condominium;;;no;yes;no;no;no;845000
lodz;tenement;79.3;4.0;2.0;2.0;;51.7774;19.45958;0.56;26.0;0.094;0.543;0.47;0.054;0.116;0.536;0.175;condominium;brick;;no;no;no;yes;no;530000
lodz;apartmentBuilding;74.05;3.0;1.0;3.0;2007.0;51.76764;19.38644;kwi.95;0.0;1.231;2.165;1.241;1.456;1.228;2.505;1.155;condominium;brick;premium;yes;yes;no;no;no;679000
lodz;tenement;106.28;5.0;2.0;4.0;1912.0;51.77223;19.46862;01.kwi;22.0;0.273;0.306;0.325;0.333;0.069;0.411;0.157;condominium;brick;;no;no;yes;yes;yes;872000
lodz;tenement;58.57;3.0;3.0;4.0;;51.7707299;19.44250311;sty.47;16.0;0.068;0.846;0.292;0.517;0.271;1.605;0.149;condominium;brick;low;no;yes;no;no;yes;352000
lodz;;118.87;4.0;3.0;5.0;2010.0;51.75352;19.48231;mar.64;15.0;0.227;0.207;0.068;0.288;0.054;sty.58;0.311;condominium;brick;;no;no;yes;yes;no;962847
lodz;blockOfFlats;28.lip;1.0;5.0;11.0;;51.79758;19.39439;kwi.52;10.0;0.192;2.968;0.721;0.302;0.122;0.91;0.083;condominium;concreteSlab;;no;yes;yes;no;no;195000
lodz;;80.0;3.0;4.0;4.0;;51.70359;19.47501;sie.78;3.0;0.197;1.656;1.563;0.33;1.259;2.964;0.4;condominium;;;no;yes;no;no;yes;600000
lodz;blockOfFlats;75.69;3.0;4.0;4.0;1994.0;51.76250146;19.46082103;lut.15;50.0;0.183;0.392;0.536;0.244;0.103;0.484;0.274;condominium;;;no;no;no;no;yes;599000
lodz;blockOfFlats;60.0;3.0;4.0;4.0;1978.0;51.758;19.5467;cze.84;16.0;0.178;0.824;0.191;0.25;0.353;2.472;0.226;condominium;concreteSlab;;yes;no;no;no;yes;353000
lodz;apartmentBuilding;109.0;5.0;3.0;4.0;2010.0;51.7936;19.43669;sty.83;12.0;0.229;0.573;0.517;0.132;0.313;01.sty;0.35;condominium;brick;;yes;yes;yes;yes;no;759000
lodz;blockOfFlats;62.0;3.0;2.0;10.0;1978.0;51.74686535;19.40308598;maj.24;25.0;0.374;0.43;0.488;0.201;0.149;3.445;0.193;condominium;concreteSlab;low;no;yes;yes;no;no;480000
lodz;blockOfFlats;42.42;2.0;3.0;4.0;1976.0;51.750996;19.4150719;kwi.36;16.0;0.123;0.232;0.285;0.318;0.297;2.628;0.214;cooperative;concreteSlab;;no;yes;no;no;no;350000
lodz;blockOfFlats;65.0;4.0;10.0;10.0;1980.0;51.7578618;19.54640161;cze.83;17.0;0.154;0.799;0.209;0.228;0.328;2.466;0.201;condominium;concreteSlab;low;no;yes;yes;no;no;439000
lodz;;47.22;3.0;3.0;10.0;1976.0;51.73738309;19.49863815;maj.76;22.0;0.15;1.785;0.245;0.118;0.283;2.251;0.176;cooperative;concreteSlab;premium;no;no;yes;no;yes;435000
lodz;;59.2;3.0;;10.0;1972.0;51.78574345;19.4175997;02.cze;15.0;0.465;1.238;0.179;0.231;0.145;0.09;0.145;condominium;concreteSlab;premium;no;no;yes;no;yes;490000
lodz;blockOfFlats;27.maj;1.0;6.0;10.0;;51.7606;19.4325;lut.78;5.0;0.356;0.824;0.2;0.54;0.461;1.946;0.711;condominium;;;no;no;yes;no;yes;270000
lodz;blockOfFlats;36.03;2.0;4.0;4.0;1970.0;51.737658;19.4871425;maj.36;15.0;0.269;1.016;0.175;0.356;0.054;sty.56;0.087;condominium;concreteSlab;low;no;yes;no;no;yes;275000
lodz;blockOfFlats;46.0;3.0;1.0;1.0;1962.0;51.7307;19.4944;cze.27;17.0;0.122;1.312;0.432;0.055;0.213;1.803;0.044;cooperative;;low;no;no;;no;no;315000
lodz;blockOfFlats;46.6;2.0;8.0;10.0;1977.0;51.8002;19.4457;lut.17;11.0;0.508;1.347;0.575;0.021;0.465;1.681;0.43;condominium;;;no;yes;yes;no;no;389000
lodz;blockOfFlats;48.55;2.0;1.0;10.0;1976.0;51.7910701;19.4441742;sty.29;13.0;0.286;0.69;0.496;0.261;0.364;0.667;0.35;condominium;;;no;no;yes;no;no;319000
lodz;blockOfFlats;83.0;3.0;;4.0;1957.0;51.76278;19.5431;cze.42;7.0;0.256;0.932;0.71;0.3;0.405;1.963;0.587;condominium;;;no;no;;no;no;495000
lodz;blockOfFlats;64.84;3.0;1.0;2.0;1961.0;51.77672305;19.41224531;lut.97;5.0;0.135;0.492;0.246;0.363;01.mar;01.gru;0.247;condominium;brick;;no;no;no;no;yes;480000
lodz;blockOfFlats;52.42;3.0;3.0;4.0;;51.7916;19.4142;03.sty;9.0;0.193;1.471;0.097;0.323;0.556;0.119;0.104;condominium;;;no;no;no;no;yes;435000
lodz;;27.67;1.0;10.0;11.0;1971.0;51.74318;19.49376;05.kwi;17.0;0.17;1.206;0.487;0.22;0.359;2.294;0.204;condominium;;;no;yes;no;no;yes;226000
lodz;blockOfFlats;46.0;2.0;2.0;6.0;1960.0;51.76108;19.4562;lut.27;48.0;0.16;0.337;0.486;0.123;0.118;0.839;0.271;condominium;concreteSlab;;no;yes;yes;no;yes;410000
lodz;blockOfFlats;45.0;2.0;3.0;4.0;1963.0;51.78015;19.47922;sty.69;22.0;0.206;0.838;0.154;0.066;0.141;0.452;0.322;condominium;brick;;no;yes;no;no;yes;360000
lodz;blockOfFlats;37.05;2.0;3.0;4.0;1979.0;51.73443;19.50241;cze.18;16.0;0.14;1.955;0.541;0.202;0.173;2.405;0.198;condominium;concreteSlab;;no;no;no;no;yes;266000
lodz;blockOfFlats;64.56;3.0;3.0;10.0;1964.0;51.75486;19.45601;lut.96;28.0;0.235;0.53;0.081;0.585;0.143;0.666;0.234;condominium;concreteSlab;;no;yes;yes;no;yes;450000
lodz;blockOfFlats;33.68;1.0;3.0;3.0;2000.0;51.75355;19.52203;maj.58;5.0;0.313;0.86;0.474;0.293;0.202;2.055;0.323;condominium;concreteSlab;;no;yes;no;no;no;280000
